Flight_Date,Route_ID,Aircraft_Type,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2022-04-17,DXB-SYD,A350,300,246,8,0
2022-04-17,DXB-BOM,A380,500,389,11,0
2022-04-18,DXB-LHR,B777,350,282,13,0
2022-04-18,DXB-JFK,B777,350,269,17,0
2022-04-18,DXB-SIN,B777,350,288,21,0
2022-04-18,DXB-SYD,A380,500,415,27,0
2022-04-18,DXB-BOM,A350,300,245,15,0
2022-04-19,DXB-LHR,B777,350,287,15,0
2022-04-19,DXB-JFK,B777,350,275,10,0
2022-04-19,DXB-SIN,A380,500,413,12,0
2022-04-19,DXB-SYD,A350,300,228,16,0
2022-04-19,DXB-BOM,A380,500,417,12,0
2022-04-20,DXB-LHR,B777,350,290,18,1
2022-04-20,DXB-JFK,B777,350,279,17,0
2022-04-20,DXB-SIN,A350,300,238,17,0
2022-04-20,DXB-SYD,A350,300,253,17,0
2022-04-20,DXB-BOM,A380,500,397,17,0
2022-04-21,DXB-LHR,A380,500,422,19,0
2022-04-21,DXB-JFK,A350,300,236,13,0
2022-04-21,DXB-SIN,A350,300,240,22,0
2022-04-21,DXB-SYD,A380,500,398,25,0
2022-04-21,DXB-BOM,A380,500,397,19,0
2022-04-22,DXB-LHR,B777,350,289,17,0
2022-04-22,DXB-JFK,B777,350,288,13,0
2022-04-22,DXB-SIN,B777,350,285,11,1
2022-04-22,DXB-SYD,A350,300,250,19,0
2022-04-22,DXB-BOM,B777,350,293,9,0
2022-04-23,DXB-LHR,B777,350,272,22,1
2022-04-23,DXB-JFK,B777,350,293,19,0
2022-04-23,DXB-SIN,A380,500,399,19,0
2022-04-23,DXB-SYD,B777,350,287,19,0
2022-04-23,DXB-BOM,A380,500,401,19,0
2022-04-24,DXB-LHR,B777,350,270,17,0
2022-04-24,DXB-JFK,B777,350,266,25,0
2022-04-24,DXB-SIN,B777,350,278,15,0
2022-04-24,DXB-SYD,A380,500,411,18,0
2022-04-24,DXB-BOM,B777,350,271,22,0
2022-04-25,DXB-LHR,A380,500,402,17,1
2022-04-25,DXB-JFK,B777,350,273,16,0
2022-04-25,DXB-SIN,B777,350,296,17,1
2022-04-25,DXB-SYD,A380,500,419,11,0
2022-04-25,DXB-BOM,A380,500,423,30,0
2022-04-26,DXB-LHR,B777,350,278,20,0
2022-04-26,DXB-JFK,A350,300,247,11,0
2022-04-26,DXB-SIN,A380,500,396,20,0
2022-04-26,DXB-SYD,B777,350,279,27,0
2022-04-26,DXB-BOM,B777,350,273,20,0
2022-04-27,DXB-LHR,B777,350,273,17,0
2022-04-27,DXB-JFK,B777,350,269,13,0
2022-04-27,DXB-SIN,B777,350,296,16,0
2022-04-27,DXB-SYD,A380,500,382,11,0
2022-04-27,DXB-BOM,B777,350,291,15,0
2022-04-28,DXB-LHR,B777,350,293,24,0
2022-04-28,DXB-JFK,A380,500,412,22,0
2022-04-28,DXB-SIN,B777,350,277,16,0
2022-04-28,DXB-SYD,A380,500,385,8,0
2022-04-28,DXB-BOM,A380,500,397,22,0
2022-04-29,DXB-LHR,A350,300,243,16,0
2022-04-29,DXB-JFK,A350,300,254,16,0
2022-04-29,DXB-SIN,A350,300,243,17,0
2022-04-29,DXB-SYD,A380,500,420,12,0
2022-04-29,DXB-BOM,A350,300,243,18,0
2022-04-30,DXB-LHR,B777,350,271,10,0
2022-04-30,DXB-JFK,A380,500,388,25,0
2022-04-30,DXB-SIN,B777,350,281,22,0
2022-04-30,DXB-SYD,A380,500,402,15,0
2022-04-30,DXB-BOM,A380,500,375,19,0
2022-05-01,DXB-LHR,A380,500,346,14,0
2022-05-01,DXB-JFK,A380,500,346,15,0
2022-05-01,DXB-SIN,A350,300,220,10,0
2022-05-01,DXB-SYD,A350,300,209,6,0
2022-05-01,DXB-BOM,A380,500,328,12,0
2022-05-02,DXB-LHR,B777,350,256,13,0
2022-05-02,DXB-JFK,A350,300,220,7,0
2022-05-02,DXB-SIN,A350,300,203,12,0
2022-05-02,DXB-SYD,A350,300,202,13,0
2022-05-02,DXB-BOM,A350,300,197,7,0
2022-05-03,DXB-LHR,B777,350,232,18,0
2022-05-03,DXB-JFK,A350,300,205,14,0
2022-05-03,DXB-SIN,A380,500,362,3,0
2022-05-03,DXB-SYD,B777,350,251,13,0
2022-05-03,DXB-BOM,A350,300,198,11,0
2022-05-04,DXB-LHR,B777,350,231,17,0
2022-05-04,DXB-JFK,A380,500,361,11,1
2022-05-04,DXB-SIN,B777,350,250,17,0
2022-05-04,DXB-SYD,A350,300,213,10,0
2022-05-04,DXB-BOM,B777,350,235,10,0
2022-05-05,DXB-LHR,A380,500,372,6,0
2022-05-05,DXB-JFK,B777,350,257,10,0
2022-05-05,DXB-SIN,B777,350,247,16,0
2022-05-05,DXB-SYD,B777,350,241,10,0
2022-05-05,DXB-BOM,B777,350,242,9,0
2022-05-06,DXB-LHR,B777,350,229,14,0
2022-05-06,DXB-JFK,A350,300,212,10,0
2022-05-06,DXB-SIN,A350,300,221,20,0
2022-05-06,DXB-SYD,A350,300,219,8,0
2022-05-06,DXB-BOM,B777,350,236,0,0
2022-05-07,DXB-LHR,B777,350,262,11,0
2022-05-07,DXB-JFK,A380,500,368,13,0
2022-05-07,DXB-SIN,B777,350,242,14,0
2022-05-07,DXB-SYD,B777,350,230,17,0
2022-05-07,DXB-BOM,A350,300,218,17,0
2022-05-08,DXB-LHR,B777,350,241,13,0
2022-05-08,DXB-JFK,B777,350,249,9,0
2022-05-08,DXB-SIN,A350,300,221,13,0
2022-05-08,DXB-SYD,B777,350,259,11,0
2022-05-08,DXB-BOM,A380,500,360,8,0
2022-05-09,DXB-LHR,A380,500,365,20,0
2022-05-09,DXB-JFK,A380,500,366,13,0
2022-05-09,DXB-SIN,B777,350,259,3,0
2022-05-09,DXB-SYD,A380,500,342,13,0
2022-05-09,DXB-BOM,A380,500,343,16,0
2022-05-10,DXB-LHR,A380,500,357,8,0
2022-05-10,DXB-JFK,B777,350,235,16,0
2022-05-10,DXB-SIN,B777,350,257,16,0
2022-05-10,DXB-SYD,A380,500,342,6,0
2022-05-10,DXB-BOM,A350,300,197,12,0
2022-05-11,DXB-LHR,A350,300,221,12,0
2022-05-11,DXB-JFK,A380,500,369,10,0
2022-05-11,DXB-SIN,A380,500,349,22,0
2022-05-11,DXB-SYD,B777,350,241,18,0
2022-05-11,DXB-BOM,B777,350,256,7,1
2022-05-12,DXB-LHR,A380,500,344,7,0
2022-05-12,DXB-JFK,A380,500,335,11,0
2022-05-12,DXB-SIN,A350,300,206,11,0
2022-05-12,DXB-SYD,A380,500,348,18,0
2022-05-12,DXB-BOM,A380,500,340,10,0
2022-05-13,DXB-LHR,A380,500,345,15,0
2022-05-13,DXB-JFK,A380,500,340,6,0
2022-05-13,DXB-SIN,A380,500,337,16,0
2022-05-13,DXB-SYD,A350,300,214,11,0
2022-05-13,DXB-BOM,A350,300,207,0,0
2022-05-14,DXB-LHR,A350,300,201,8,0
2022-05-14,DXB-JFK,A350,300,221,7,0
2022-05-14,DXB-SIN,B777,350,261,21,0
2022-05-14,DXB-SYD,A380,500,346,12,0
2022-05-14,DXB-BOM,B777,350,248,23,0
2022-05-15,DXB-LHR,A350,300,221,7,0
2022-05-15,DXB-JFK,A350,300,218,19,0
2022-05-15,DXB-SIN,B777,350,232,9,0
2022-05-15,DXB-SYD,A380,500,374,8,0
2022-05-15,DXB-BOM,B777,350,257,5,0
2022-05-16,DXB-LHR,A350,300,200,20,0
2022-05-16,DXB-JFK,A380,500,334,10,1
2022-05-16,DXB-SIN,A350,300,212,16,0
2022-05-16,DXB-SYD,A350,300,197,20,0
2022-05-16,DXB-BOM,A350,300,204,8,0
2022-05-17,DXB-LHR,A380,500,340,11,0
2022-05-17,DXB-JFK,A380,500,354,15,0
2022-05-17,DXB-SIN,A380,500,374,9,0
2022-05-17,DXB-SYD,B777,350,247,12,0
2022-05-17,DXB-BOM,B777,350,241,5,0
2022-05-18,DXB-LHR,B777,350,241,17,0
2022-05-18,DXB-JFK,B777,350,253,22,0
2022-05-18,DXB-SIN,A380,500,353,6,0
2022-05-18,DXB-SYD,A350,300,224,15,0
2022-05-18,DXB-BOM,A380,500,354,17,0
2022-05-19,DXB-LHR,A350,300,197,4,0
2022-05-19,DXB-JFK,A350,300,214,12,0
2022-05-19,DXB-SIN,A380,500,344,17,0
2022-05-19,DXB-SYD,B777,350,255,11,0
2022-05-19,DXB-BOM,B777,350,237,1,0
2022-05-20,DXB-LHR,B777,350,240,8,0
2022-05-20,DXB-JFK,B777,350,237,7,0
2022-05-20,DXB-SIN,B777,350,238,17,0
2022-05-20,DXB-SYD,A380,500,325,6,0
2022-05-20,DXB-BOM,A380,500,350,10,0
2022-05-21,DXB-LHR,A380,500,337,14,0
2022-05-21,DXB-JFK,B777,350,247,7,0
2022-05-21,DXB-SIN,A380,500,331,13,0
2022-05-21,DXB-SYD,A350,300,200,25,0
2022-05-21,DXB-BOM,B777,350,236,10,0
2022-05-22,DXB-LHR,A350,300,222,3,0
2022-05-22,DXB-JFK,A380,500,368,18,0
2022-05-22,DXB-SIN,A380,500,369,14,0
2022-05-22,DXB-SYD,B777,350,255,12,0
2022-05-22,DXB-BOM,A380,500,357,3,0
2022-05-23,DXB-LHR,B777,350,246,1,0
2022-05-23,DXB-JFK,A380,500,350,6,0
2022-05-23,DXB-SIN,A380,500,333,7,0
2022-05-23,DXB-SYD,B777,350,258,8,0
2022-05-23,DXB-BOM,A380,500,373,1,0
2022-05-24,DXB-LHR,A380,500,338,17,0
2022-05-24,DXB-JFK,B777,350,254,14,0
2022-05-24,DXB-SIN,A380,500,350,15,0
2022-05-24,DXB-SYD,A350,300,198,11,0
2022-05-24,DXB-BOM,B777,350,247,11,0
2022-05-25,DXB-LHR,A380,500,364,8,0
2022-05-25,DXB-JFK,A350,300,199,14,0
2022-05-25,DXB-SIN,B777,350,257,5,0
2022-05-25,DXB-SYD,A380,500,353,6,0
2022-05-25,DXB-BOM,A350,300,195,15,0
2022-05-26,DXB-LHR,A380,500,358,9,0
2022-05-26,DXB-JFK,A380,500,337,12,0
2022-05-26,DXB-SIN,A380,500,331,0,0
2022-05-26,DXB-SYD,B777,350,239,13,0
2022-05-26,DXB-BOM,B777,350,244,9,0
2022-05-27,DXB-LHR,A350,300,195,13,0
2022-05-27,DXB-JFK,B777,350,230,8,0
2022-05-27,DXB-SIN,A350,300,217,9,0
2022-05-27,DXB-SYD,B777,350,237,8,0
2022-05-27,DXB-BOM,A350,300,213,7,0
2022-05-28,DXB-LHR,A350,300,209,25,0
2022-05-28,DXB-JFK,A380,500,367,21,0
2022-05-28,DXB-SIN,B777,350,237,14,0
2022-05-28,DXB-SYD,A380,500,337,9,0
2022-05-28,DXB-BOM,B777,350,236,9,0
2022-05-29,DXB-LHR,A350,300,205,16,0
2022-05-29,DXB-JFK,B777,350,245,15,0
2022-05-29,DXB-SIN,A350,300,207,6,0
2022-05-29,DXB-SYD,A380,500,340,25,0
2022-05-29,DXB-BOM,B777,350,249,12,0
2022-05-30,DXB-LHR,A350,300,210,3,0
2022-05-30,DXB-JFK,A380,500,344,8,0
2022-05-30,DXB-SIN,A380,500,326,9,0
2022-05-30,DXB-SYD,B777,350,245,14,0
2022-05-30,DXB-BOM,B777,350,255,5,0
2022-05-31,DXB-LHR,B777,350,257,14,0
2022-05-31,DXB-JFK,A380,500,369,12,0
2022-05-31,DXB-SIN,A350,300,199,18,0
2022-05-31,DXB-SYD,A380,500,345,12,0
2022-05-31,DXB-BOM,A350,300,206,11,0
2022-06-01,DXB-LHR,A380,500,444,18,0
2022-06-01,DXB-JFK,A350,300,262,26,0
2022-06-01,DXB-SIN,B777,350,332,27,0
2022-06-01,DXB-SYD,A350,300,282,27,0
2022-06-01,DXB-BOM,B777,350,323,28,0
2022-06-02,DXB-LHR,A350,300,267,25,0
2022-06-02,DXB-JFK,A380,500,472,16,0
2022-06-02,DXB-SIN,B777,350,298,32,0
2022-06-02,DXB-SYD,A380,500,433,11,0
2022-06-02,DXB-BOM,B777,350,315,29,0
2022-06-03,DXB-LHR,A350,300,268,22,0
2022-06-03,DXB-JFK,A350,300,268,22,0
2022-06-03,DXB-SIN,A350,300,267,17,0
2022-06-03,DXB-SYD,B777,350,302,27,0
2022-06-03,DXB-BOM,A350,300,282,22,0
2022-06-04,DXB-LHR,A380,500,431,27,0
2022-06-04,DXB-JFK,B777,350,311,18,0
2022-06-04,DXB-SIN,B777,350,319,25,0
2022-06-04,DXB-SYD,A380,500,466,33,0
2022-06-04,DXB-BOM,B777,350,308,20,0
2022-06-05,DXB-LHR,A380,500,460,24,0
2022-06-05,DXB-JFK,A350,300,275,22,0
2022-06-05,DXB-SIN,A350,300,258,30,0
2022-06-05,DXB-SYD,A380,500,433,22,0
2022-06-05,DXB-BOM,A350,300,278,18,0
2022-06-06,DXB-LHR,A350,300,264,34,0
2022-06-06,DXB-JFK,B777,350,304,25,0
2022-06-06,DXB-SIN,A350,300,271,28,0
2022-06-06,DXB-SYD,A350,300,279,18,0
2022-06-06,DXB-BOM,A380,500,471,31,0
2022-06-07,DXB-LHR,A380,500,466,29,0
2022-06-07,DXB-JFK,B777,350,303,20,0
2022-06-07,DXB-SIN,A350,300,262,24,0
2022-06-07,DXB-SYD,A380,500,458,26,0
2022-06-07,DXB-BOM,A380,500,457,25,0
2022-06-08,DXB-LHR,A380,500,472,25,0
2022-06-08,DXB-JFK,A350,300,266,31,0
2022-06-08,DXB-SIN,A380,500,460,24,0
2022-06-08,DXB-SYD,A350,300,270,23,0
2022-06-08,DXB-BOM,A350,300,263,27,0
2022-06-09,DXB-LHR,B777,350,332,18,0
2022-06-09,DXB-JFK,A380,500,461,31,1
2022-06-09,DXB-SIN,B777,350,329,22,0
2022-06-09,DXB-SYD,A350,300,267,26,0
2022-06-09,DXB-BOM,A380,500,464,28,0
2022-06-10,DXB-LHR,A380,500,446,21,0
2022-06-10,DXB-JFK,B777,350,320,25,0
2022-06-10,DXB-SIN,B777,350,313,31,1
2022-06-10,DXB-SYD,B777,350,325,23,0
2022-06-10,DXB-BOM,A380,500,459,24,0
2022-06-11,DXB-LHR,A380,500,450,21,0
2022-06-11,DXB-JFK,A350,300,265,24,0
2022-06-11,DXB-SIN,A350,300,268,15,0
2022-06-11,DXB-SYD,B777,350,320,31,0
2022-06-11,DXB-BOM,B777,350,331,16,0
2022-06-12,DXB-LHR,A380,500,463,25,0
2022-06-12,DXB-JFK,B777,350,301,35,0
2022-06-12,DXB-SIN,B777,350,329,29,0
2022-06-12,DXB-SYD,A350,300,259,19,0
2022-06-12,DXB-BOM,A350,300,268,24,1
2022-06-13,DXB-LHR,A350,300,283,27,0
2022-06-13,DXB-JFK,B777,350,309,24,0
2022-06-13,DXB-SIN,B777,350,307,16,0
2022-06-13,DXB-SYD,A350,300,283,27,0
2022-06-13,DXB-BOM,A380,500,450,26,0
2022-06-14,DXB-LHR,A380,500,432,19,0
2022-06-14,DXB-JFK,A350,300,256,18,0
2022-06-14,DXB-SIN,A350,300,256,18,0
2022-06-14,DXB-SYD,A350,300,269,27,0
2022-06-14,DXB-BOM,A350,300,262,28,0
2022-06-15,DXB-LHR,A350,300,268,30,0
2022-06-15,DXB-JFK,A380,500,429,19,0
2022-06-15,DXB-SIN,B777,350,325,22,0
2022-06-15,DXB-SYD,A380,500,458,16,0
2022-06-15,DXB-BOM,A380,500,427,18,0
2022-06-16,DXB-LHR,B777,350,322,30,0
2022-06-16,DXB-JFK,A380,500,449,26,0
2022-06-16,DXB-SIN,A350,300,278,23,0
2022-06-16,DXB-SYD,A380,500,455,27,0
2022-06-16,DXB-BOM,A350,300,275,28,0
2022-06-17,DXB-LHR,A380,500,431,21,0
2022-06-17,DXB-JFK,A350,300,255,29,0
2022-06-17,DXB-SIN,B777,350,306,19,0
2022-06-17,DXB-SYD,B777,350,319,24,1
2022-06-17,DXB-BOM,A380,500,441,22,0
2022-06-18,DXB-LHR,A380,500,472,26,0
2022-06-18,DXB-JFK,A350,300,257,19,0
2022-06-18,DXB-SIN,A380,500,470,34,0
2022-06-18,DXB-SYD,A350,300,278,26,0
2022-06-18,DXB-BOM,A350,300,276,25,0
2022-06-19,DXB-LHR,B777,350,326,25,0
2022-06-19,DXB-JFK,A380,500,471,22,0
2022-06-19,DXB-SIN,B777,350,322,33,0
2022-06-19,DXB-SYD,A380,500,466,30,0
2022-06-19,DXB-BOM,B777,350,312,23,0
2022-06-20,DXB-LHR,A380,500,427,31,0
2022-06-20,DXB-JFK,A350,300,265,29,0
2022-06-20,DXB-SIN,A350,300,278,27,0
2022-06-20,DXB-SYD,B777,350,311,27,0
2022-06-20,DXB-BOM,A350,300,270,23,0
2022-06-21,DXB-LHR,B777,350,327,17,0
2022-06-21,DXB-JFK,B777,350,304,32,0
2022-06-21,DXB-SIN,A380,500,452,21,0
2022-06-21,DXB-SYD,B777,350,305,27,0
2022-06-21,DXB-BOM,A380,500,462,28,0
2022-06-22,DXB-LHR,A380,500,431,23,0
2022-06-22,DXB-JFK,A380,500,467,24,1
2022-06-22,DXB-SIN,A380,500,444,32,1
2022-06-22,DXB-SYD,A350,300,279,28,0
2022-06-22,DXB-BOM,B777,350,313,18,0
2022-06-23,DXB-LHR,A350,300,265,22,0
2022-06-23,DXB-JFK,B777,350,307,26,0
2022-06-23,DXB-SIN,A350,300,265,19,0
2022-06-23,DXB-SYD,A350,300,258,27,0
2022-06-23,DXB-BOM,A350,300,283,19,0
2022-06-24,DXB-LHR,B777,350,314,26,0
2022-06-24,DXB-JFK,B777,350,309,27,0
2022-06-24,DXB-SIN,A380,500,450,20,0
2022-06-24,DXB-SYD,A380,500,430,21,0
2022-06-24,DXB-BOM,A380,500,437,32,0
2022-06-25,DXB-LHR,A350,300,256,24,0
2022-06-25,DXB-JFK,B777,350,313,27,0
2022-06-25,DXB-SIN,A380,500,433,24,0
2022-06-25,DXB-SYD,A350,300,255,14,1
2022-06-25,DXB-BOM,B777,350,316,25,0
2022-06-26,DXB-LHR,A380,500,436,29,0
2022-06-26,DXB-JFK,A350,300,269,29,0
2022-06-26,DXB-SIN,B777,350,301,19,0
2022-06-26,DXB-SYD,A380,500,451,22,0
2022-06-26,DXB-BOM,B777,350,328,22,0
2022-06-27,DXB-LHR,A350,300,262,24,0
2022-06-27,DXB-JFK,A350,300,271,16,0
2022-06-27,DXB-SIN,A380,500,452,28,0
2022-06-27,DXB-SYD,A350,300,283,32,0
2022-06-27,DXB-BOM,A350,300,284,29,0
2022-06-28,DXB-LHR,A350,300,268,27,0
2022-06-28,DXB-JFK,A350,300,259,29,0
2022-06-28,DXB-SIN,B777,350,308,25,0
2022-06-28,DXB-SYD,A350,300,264,26,0
2022-06-28,DXB-BOM,B777,350,324,28,1
2022-06-29,DXB-LHR,A380,500,444,28,0
2022-06-29,DXB-JFK,B777,350,322,27,0
2022-06-29,DXB-SIN,B777,350,330,31,0
2022-06-29,DXB-SYD,A380,500,471,28,1
2022-06-29,DXB-BOM,A380,500,467,26,0
2022-06-30,DXB-LHR,A380,500,472,30,0
2022-06-30,DXB-JFK,A380,500,466,26,0
2022-06-30,DXB-SIN,A350,300,265,21,0
2022-06-30,DXB-SYD,B777,350,306,33,0
2022-06-30,DXB-BOM,B777,350,314,24,0
2022-07-01,DXB-LHR,A350,300,272,34,0
2022-07-01,DXB-JFK,A350,300,255,15,0
2022-07-01,DXB-SIN,B777,350,309,22,0
2022-07-01,DXB-SYD,A380,500,447,22,0
2022-07-01,DXB-BOM,A350,300,260,21,0
2022-07-02,DXB-LHR,A350,300,256,19,0
2022-07-02,DXB-JFK,A350,300,284,16,0
2022-07-02,DXB-SIN,A350,300,272,19,0
2022-07-02,DXB-SYD,A380,500,466,21,0
2022-07-02,DXB-BOM,B777,350,324,22,0
2022-07-03,DXB-LHR,A350,300,272,18,0
2022-07-03,DXB-JFK,A350,300,273,26,0
2022-07-03,DXB-SIN,A350,300,269,31,0
2022-07-03,DXB-SYD,B777,350,316,29,0
2022-07-03,DXB-BOM,A350,300,262,24,0
2022-07-04,DXB-LHR,A350,300,259,26,0
2022-07-04,DXB-JFK,B777,350,317,27,0
2022-07-04,DXB-SIN,A350,300,258,23,1
2022-07-04,DXB-SYD,A350,300,271,29,0
2022-07-04,DXB-BOM,A350,300,265,25,0
2022-07-05,DXB-LHR,B777,350,330,24,0
2022-07-05,DXB-JFK,B777,350,308,24,0
2022-07-05,DXB-SIN,A380,500,456,19,0
2022-07-05,DXB-SYD,A350,300,284,24,0
2022-07-05,DXB-BOM,A350,300,276,29,0
2022-07-06,DXB-LHR,A350,300,267,28,1
2022-07-06,DXB-JFK,A380,500,431,28,1
2022-07-06,DXB-SIN,A380,500,448,26,0
2022-07-06,DXB-SYD,A350,300,256,27,0
2022-07-06,DXB-BOM,B777,350,302,27,0
2022-07-07,DXB-LHR,A380,500,445,37,0
2022-07-07,DXB-JFK,A350,300,261,19,0
2022-07-07,DXB-SIN,A380,500,451,20,1
2022-07-07,DXB-SYD,B777,350,325,23,0
2022-07-07,DXB-BOM,A350,300,270,28,0
2022-07-08,DXB-LHR,A350,300,268,36,0
2022-07-08,DXB-JFK,B777,350,322,25,0
2022-07-08,DXB-SIN,A380,500,446,14,0
2022-07-08,DXB-SYD,A380,500,437,27,0
2022-07-08,DXB-BOM,A350,300,267,24,0
2022-07-09,DXB-LHR,B777,350,324,14,0
2022-07-09,DXB-JFK,B777,350,322,26,0
2022-07-09,DXB-SIN,A350,300,275,20,0
2022-07-09,DXB-SYD,A350,300,281,25,0
2022-07-09,DXB-BOM,A350,300,267,22,0
2022-07-10,DXB-LHR,B777,350,322,26,1
2022-07-10,DXB-JFK,A380,500,438,28,0
2022-07-10,DXB-SIN,B777,350,308,25,0
2022-07-10,DXB-SYD,A380,500,466,19,1
2022-07-10,DXB-BOM,A350,300,255,17,1
2022-07-11,DXB-LHR,A380,500,426,21,0
2022-07-11,DXB-JFK,B777,350,326,24,0
2022-07-11,DXB-SIN,A380,500,436,11,0
2022-07-11,DXB-SYD,A350,300,279,21,0
2022-07-11,DXB-BOM,A350,300,266,32,1
2022-07-12,DXB-LHR,A350,300,274,25,0
2022-07-12,DXB-JFK,A350,300,275,14,0
2022-07-12,DXB-SIN,A380,500,441,25,0
2022-07-12,DXB-SYD,B777,350,307,26,1
2022-07-12,DXB-BOM,B777,350,326,25,0
2022-07-13,DXB-LHR,A350,300,269,26,1
2022-07-13,DXB-JFK,A350,300,282,30,0
2022-07-13,DXB-SIN,A350,300,264,18,0
2022-07-13,DXB-SYD,B777,350,305,20,0
2022-07-13,DXB-BOM,A350,300,282,25,0
2022-07-14,DXB-LHR,A350,300,256,21,0
2022-07-14,DXB-JFK,A380,500,470,20,0
2022-07-14,DXB-SIN,A380,500,429,30,0
2022-07-14,DXB-SYD,A350,300,282,19,0
2022-07-14,DXB-BOM,B777,350,311,33,0
2022-07-15,DXB-LHR,A350,300,270,24,0
2022-07-15,DXB-JFK,A380,500,449,27,0
2022-07-15,DXB-SIN,A350,300,277,21,0
2022-07-15,DXB-SYD,A350,300,271,23,0
2022-07-15,DXB-BOM,A380,500,466,16,0
2022-07-16,DXB-LHR,A350,300,281,27,0
2022-07-16,DXB-JFK,B777,350,322,20,0
2022-07-16,DXB-SIN,B777,350,327,26,0
2022-07-16,DXB-SYD,A380,500,440,25,0
2022-07-16,DXB-BOM,A380,500,436,23,0
2022-07-17,DXB-LHR,B777,350,329,25,0
2022-07-17,DXB-JFK,B777,350,320,20,0
2022-07-17,DXB-SIN,B777,350,310,17,0
2022-07-17,DXB-SYD,A350,300,260,23,0
2022-07-17,DXB-BOM,A350,300,261,36,1
2022-07-18,DXB-LHR,A380,500,430,33,0
2022-07-18,DXB-JFK,A350,300,265,25,0
2022-07-18,DXB-SIN,A380,500,443,21,0
2022-07-18,DXB-SYD,A350,300,278,27,0
2022-07-18,DXB-BOM,A380,500,443,17,0
2022-07-19,DXB-LHR,A350,300,262,25,0
2022-07-19,DXB-JFK,A380,500,473,23,0
2022-07-19,DXB-SIN,A380,500,440,24,0
2022-07-19,DXB-SYD,A380,500,433,34,0
2022-07-19,DXB-BOM,A350,300,273,19,0
2022-07-20,DXB-LHR,A380,500,447,24,0
2022-07-20,DXB-JFK,A380,500,453,23,0
2022-07-20,DXB-SIN,A380,500,468,33,0
2022-07-20,DXB-SYD,A380,500,425,26,0
2022-07-20,DXB-BOM,B777,350,298,27,0
2022-07-21,DXB-LHR,A350,300,260,24,0
2022-07-21,DXB-JFK,B777,350,322,28,0
2022-07-21,DXB-SIN,B777,350,324,21,0
2022-07-21,DXB-SYD,A350,300,255,18,0
2022-07-21,DXB-BOM,A350,300,282,22,0
2022-07-22,DXB-LHR,B777,350,306,31,0
2022-07-22,DXB-JFK,B777,350,299,22,0
2022-07-22,DXB-SIN,A350,300,271,12,1
2022-07-22,DXB-SYD,A350,300,270,25,1
2022-07-22,DXB-BOM,A350,300,255,21,0
2022-07-23,DXB-LHR,A350,300,265,21,0
2022-07-23,DXB-JFK,A380,500,468,11,1
2022-07-23,DXB-SIN,B777,350,309,18,1
2022-07-23,DXB-SYD,A380,500,456,23,0
2022-07-23,DXB-BOM,A350,300,267,24,0
2022-07-24,DXB-LHR,A380,500,428,29,0
2022-07-24,DXB-JFK,B777,350,326,29,0
2022-07-24,DXB-SIN,A380,500,472,23,0
2022-07-24,DXB-SYD,A350,300,276,27,0
2022-07-24,DXB-BOM,A350,300,279,19,0
2022-07-25,DXB-LHR,B777,350,325,36,0
2022-07-25,DXB-JFK,A380,500,432,22,0
2022-07-25,DXB-SIN,B777,350,314,26,0
2022-07-25,DXB-SYD,A380,500,444,15,0
2022-07-25,DXB-BOM,B777,350,321,19,0
2022-07-26,DXB-LHR,A350,300,274,24,0
2022-07-26,DXB-JFK,A350,300,268,22,0
2022-07-26,DXB-SIN,A380,500,435,21,0
2022-07-26,DXB-SYD,B777,350,319,22,0
2022-07-26,DXB-BOM,B777,350,309,27,0
2022-07-27,DXB-LHR,A350,300,276,22,0
2022-07-27,DXB-JFK,A380,500,466,23,0
2022-07-27,DXB-SIN,B777,350,314,25,0
2022-07-27,DXB-SYD,A350,300,281,26,0
2022-07-27,DXB-BOM,A380,500,430,24,0
2022-07-28,DXB-LHR,B777,350,300,25,0
2022-07-28,DXB-JFK,A380,500,467,28,0
2022-07-28,DXB-SIN,A350,300,267,9,0
2022-07-28,DXB-SYD,B777,350,321,14,0
2022-07-28,DXB-BOM,A350,300,271,27,0
2022-07-29,DXB-LHR,A380,500,451,24,1
2022-07-29,DXB-JFK,A350,300,284,25,0
2022-07-29,DXB-SIN,A380,500,448,32,0
2022-07-29,DXB-SYD,A350,300,283,33,1
2022-07-29,DXB-BOM,A350,300,274,25,0
2022-07-30,DXB-LHR,A350,300,256,22,0
2022-07-30,DXB-JFK,A380,500,425,27,0
2022-07-30,DXB-SIN,A380,500,462,20,0
2022-07-30,DXB-SYD,B777,350,322,18,0
2022-07-30,DXB-BOM,A380,500,472,21,0
2022-07-31,DXB-LHR,A380,500,451,21,0
2022-07-31,DXB-JFK,A380,500,429,27,0
2022-07-31,DXB-SIN,A380,500,435,19,0
2022-07-31,DXB-SYD,A350,300,278,31,0
2022-07-31,DXB-BOM,A350,300,257,15,0
2022-08-01,DXB-LHR,A380,500,473,35,0
2022-08-01,DXB-JFK,B777,350,304,26,0
2022-08-01,DXB-SIN,A380,500,464,23,0
2022-08-01,DXB-SYD,B777,350,302,19,0
2022-08-01,DXB-BOM,A380,500,455,20,0
2022-08-02,DXB-LHR,A380,500,459,24,0
2022-08-02,DXB-JFK,B777,350,332,22,0
2022-08-02,DXB-SIN,A380,500,460,17,0
2022-08-02,DXB-SYD,B777,350,330,23,0
